Frame,Hand,Landmark,x,y,z
0,Right,WRIST,875.5834197998047,429.0487289428711,-2.6800537966664706e-07
0,Right,THUMB_CPC,847.5419616699219,378.4527397155762,-0.011420125141739845
0,Right,THUMB_MCP,806.7658233642578,339.924373626709,-0.02292388118803501
0,Right,THUMB_IP,765.8565521240234,321.1516571044922,-0.032401423901319504
0,Right,THUMB_TIP,735.3733825683594,317.7389430999756,-0.04500603675842285
0,Right,INDEX_FINGER_MCP,831.6375732421875,309.05957221984863,-0.04397948458790779
0,Right,INDEX_FINGER_PIP,763.9002990722656,288.2666802406311,-0.06390747427940369
0,Right,INDEX_FINGER_DIP,717.1609497070312,287.71358728408813,-0.07606273889541626
0,Right,INDEX_FINGER_TIP,681.1395263671875,291.9384956359863,-0.08380470424890518
0,Right,MIDDLE_FINGER_MCP,849.4600677490234,340.67240953445435,-0.04767722636461258
0,Right,MIDDLE_FINGER_PIP,768.3319854736328,338.8279724121094,-0.06637874245643616
0,Right,MIDDLE_FINGER_DIP,713.38623046875,345.0359773635864,-0.07608955353498459
0,Right,MIDDLE_FINGER_TIP,672.8715515136719,352.098126411438,-0.08484765887260437
0,Right,RING_FINGER_PIP,855.9825897216797,379.888858795166,-0.05033090338110924
0,Right,RING_FINGER_DIP,776.3651275634766,384.65675354003906,-0.06894607096910477
0,Right,RING_FINGER_TIP,727.020263671875,387.8776788711548,-0.07514990121126175
0,Right,RING_FINGER_MCP,694.7108459472656,391.6918659210205,-0.07971033453941345
0,Right,PINKY_MCP,854.1439056396484,419.5462417602539,-0.052815403789281845
0,Right,PINKY_PIP,789.940185546875,420.20177364349365,-0.07025667279958725
0,Right,PINKY_DIP,750.4986572265625,417.9801321029663,-0.07377797365188599
0,Right,PINKY_TIP,723.3486175537109,415.95015048980713,-0.07536423206329346
0,Left,WRIST,490.5061340332031,579.029016494751,3.2226608936980483e-07
0,Left,THUMB_CPC,533.238410949707,537.5784587860107,-0.01825975440442562
0,Left,THUMB_MCP,589.0631103515625,508.29431533813477,-0.03890344500541687
0,Left,THUMB_IP,641.8003845214844,497.52355098724365,-0.05579046905040741
0,Left,THUMB_TIP,685.0156402587891,496.4292526245117,-0.07270090281963348
0,Left,INDEX_FINGER_MCP,560.2412796020508,499.07249450683594,-0.08105455338954926
0,Left,INDEX_FINGER_PIP,634.5117568969727,484.9468660354614,-0.11555236577987671
0,Left,INDEX_FINGER_DIP,685.1383209228516,493.88458728790283,-0.13003894686698914
0,Left,INDEX_FINGER_TIP,723.896484375,504.37889099121094,-0.13755075633525848
0,Left,MIDDLE_FINGER_MCP,546.2942504882812,541.4023017883301,-0.08612790703773499
0,Left,MIDDLE_FINGER_PIP,615.2222442626953,536.0174989700317,-0.12391337752342224
0,Left,MIDDLE_FINGER_DIP,670.9929656982422,545.0484323501587,-0.1343126893043518
0,Left,MIDDLE_FINGER_TIP,712.5164031982422,554.0423727035522,-0.13997890055179596
0,Left,RING_FINGER_PIP,535.5753326416016,590.3284978866577,-0.0901261493563652
0,Left,RING_FINGER_DIP,596.1551666259766,589.7375106811523,-0.12454219907522202
0,Left,RING_FINGER_TIP,649.7299194335938,599.5831060409546,-0.13310807943344116
0,Left,RING_FINGER_MCP,690.5779266357422,605.214114189148,-0.13588039577007294
0,Left,PINKY_MCP,528.0987548828125,637.1496105194092,-0.09388910233974457
0,Left,PINKY_PIP,581.5276718139648,640.9607934951782,-0.12204200029373169
0,Left,PINKY_DIP,624.940185546875,642.7104949951172,-0.13182155787944794
0,Left,PINKY_TIP,662.7543640136719,643.6452770233154,-0.136876180768013
1,Right,WRIST,880.8056640625,427.99768924713135,-2.699803758332564e-07
1,Right,THUMB_CPC,837.8513336181641,381.97149753570557,-0.0024608494713902473
1,Right,THUMB_MCP,799.4486999511719,346.371910572052,-0.012443739920854568
1,Right,THUMB_IP,766.2522888183594,330.469651222229,-0.022583503276109695
1,Right,THUMB_TIP,739.0685272216797,323.30010652542114,-0.03513285890221596
1,Right,INDEX_FINGER_MCP,833.4297943115234,308.94704818725586,-0.03781822323799133
1,Right,INDEX_FINGER_PIP,768.1426239013672,285.0254774093628,-0.059238824993371964
1,Right,INDEX_FINGER_DIP,721.5248870849609,286.28360509872437,-0.0712895318865776
1,Right,INDEX_FINGER_TIP,685.4537963867188,293.3383083343506,-0.07824287563562393
1,Right,MIDDLE_FINGER_MCP,851.9692993164062,337.5839638710022,-0.04645901918411255
1,Right,MIDDLE_FINGER_PIP,767.8041839599609,337.4162721633911,-0.06657032668590546
1,Right,MIDDLE_FINGER_DIP,717.8331756591797,347.2882604598999,-0.07352818548679352
1,Right,MIDDLE_FINGER_TIP,680.6784820556641,355.6756353378296,-0.07933088392019272
1,Right,RING_FINGER_PIP,860.1092529296875,376.5050268173218,-0.054180312901735306
1,Right,RING_FINGER_DIP,775.6572723388672,385.14946460723877,-0.07297234982252121
1,Right,RING_FINGER_TIP,728.3974456787109,389.7283601760864,-0.0758802518248558
1,Right,RING_FINGER_MCP,693.892822265625,391.9932174682617,-0.0774061307311058
1,Right,PINKY_MCP,859.2489624023438,416.8676805496216,-0.061150845140218735
1,Right,PINKY_PIP,793.0174255371094,416.61920070648193,-0.07744532078504562
1,Right,PINKY_DIP,754.6956634521484,415.65085887908936,-0.07976217567920685
1,Right,PINKY_TIP,725.6517791748047,413.93990993499756,-0.08020665496587753
1,Left,WRIST,492.4756622314453,585.0530862808228,6.123851221673249e-07
1,Left,THUMB_CPC,531.7426300048828,540.0755739212036,-0.013096615672111511
1,Left,THUMB_MCP,582.7455520629883,511.5455389022827,-0.03389931097626686
1,Left,THUMB_IP,630.1229858398438,506.9601631164551,-0.051258284598588943
1,Left,THUMB_TIP,669.525146484375,510.436692237854,-0.06877508014440536
1,Left,INDEX_FINGER_MCP,562.7558135986328,498.2437562942505,-0.07432033866643906
1,Left,INDEX_FINGER_PIP,633.5983276367188,484.6217393875122,-0.10785484313964844
1,Left,INDEX_FINGER_DIP,686.0809326171875,489.17025089263916,-0.12526117265224457
1,Left,INDEX_FINGER_TIP,726.3938140869141,496.95556640625,-0.13523611426353455
1,Left,MIDDLE_FINGER_MCP,545.5352401733398,537.7161312103271,-0.08212001621723175
1,Left,MIDDLE_FINGER_PIP,618.4075164794922,532.0251703262329,-0.117484450340271
1,Left,MIDDLE_FINGER_DIP,676.702880859375,538.3060026168823,-0.1278623640537262
1,Left,MIDDLE_FINGER_TIP,718.6208343505859,543.9706134796143,-0.13339847326278687
1,Left,RING_FINGER_PIP,533.5543823242188,584.8843002319336,-0.08825032413005829
1,Left,RING_FINGER_DIP,597.8382110595703,590.1977777481079,-0.11936705559492111
1,Left,RING_FINGER_TIP,651.1715698242188,597.2117328643799,-0.12497130036354065
1,Left,RING_FINGER_MCP,691.4897155761719,598.2804536819458,-0.12580527365207672
1,Left,PINKY_MCP,528.1254577636719,632.417721748352,-0.09380166232585907
1,Left,PINKY_PIP,580.9976196289062,640.889081954956,-0.11661658436059952
1,Left,PINKY_DIP,618.6505889892578,641.4124345779419,-0.12047932296991348
1,Left,PINKY_TIP,650.2949523925781,638.2620191574097,-0.12129087001085281
2,Right,WRIST,877.8802490234375,429.3820524215698,-2.598897310690518e-07
2,Right,THUMB_CPC,837.8810119628906,381.6195058822632,-0.002568491268903017
2,Right,THUMB_MCP,800.8782958984375,345.7330298423767,-0.013104538433253765
2,Right,THUMB_IP,768.1114959716797,329.5044422149658,-0.023895682767033577
2,Right,THUMB_TIP,741.3568115234375,320.5476450920105,-0.03694439306855202
2,Right,INDEX_FINGER_MCP,833.9525604248047,309.0291666984558,-0.038374051451683044
2,Right,INDEX_FINGER_PIP,769.1020202636719,283.919141292572,-0.06083862483501434
2,Right,INDEX_FINGER_DIP,722.5167083740234,284.8759388923645,-0.07389748841524124
2,Right,INDEX_FINGER_TIP,686.06201171875,291.7224383354187,-0.08142650127410889
2,Right,MIDDLE_FINGER_MCP,851.5117645263672,337.9863381385803,-0.04744116961956024
2,Right,MIDDLE_FINGER_PIP,770.4807281494141,336.53326749801636,-0.06882472336292267
2,Right,MIDDLE_FINGER_DIP,719.3492126464844,345.3692579269409,-0.0766250416636467
2,Right,MIDDLE_FINGER_TIP,680.6904602050781,353.7904715538025,-0.08276072144508362
2,Right,RING_FINGER_PIP,859.4936370849609,376.9991970062256,-0.05563831329345703
2,Right,RING_FINGER_DIP,778.1658935546875,384.41964626312256,-0.07507796585559845
2,Right,RING_FINGER_TIP,730.1786804199219,388.7238836288452,-0.07797859609127045
2,Right,RING_FINGER_MCP,694.5680999755859,391.82026863098145,-0.07927811145782471
2,Right,PINKY_MCP,858.8514709472656,417.269926071167,-0.0631805956363678
2,Right,PINKY_PIP,794.7396087646484,416.5597629547119,-0.0799468532204628
2,Right,PINKY_DIP,756.3343048095703,415.29994010925293,-0.08225755393505096
2,Right,PINKY_TIP,726.8879699707031,413.9977169036865,-0.08248044550418854
2,Left,WRIST,496.1774444580078,587.6249599456787,6.436512194341049e-07
2,Left,THUMB_CPC,534.796257019043,541.6318130493164,-0.013711257837712765
2,Left,THUMB_MCP,584.6562194824219,511.8811798095703,-0.03519263491034508
2,Left,THUMB_IP,632.5572967529297,501.6662120819092,-0.05348949506878853
2,Left,THUMB_TIP,674.3306732177734,498.3025074005127,-0.07238220423460007
2,Left,INDEX_FINGER_MCP,563.8050079345703,498.54605197906494,-0.07444515824317932
2,Left,INDEX_FINGER_PIP,636.1648941040039,485.30272006988525,-0.10826315730810165
2,Left,INDEX_FINGER_DIP,688.5468292236328,488.7998914718628,-0.12554174661636353
2,Left,INDEX_FINGER_TIP,729.7307586669922,496.5401029586792,-0.1353267878293991
2,Left,MIDDLE_FINGER_MCP,548.8558578491211,538.696403503418,-0.08250322192907333
2,Left,MIDDLE_FINGER_PIP,624.1545867919922,531.0182046890259,-0.1172570213675499
2,Left,MIDDLE_FINGER_DIP,681.4813995361328,535.431489944458,-0.1265200972557068
2,Left,MIDDLE_FINGER_TIP,722.9975128173828,541.5078735351562,-0.13155652582645416
2,Left,RING_FINGER_PIP,539.1543579101562,586.3924312591553,-0.0889727920293808
2,Left,RING_FINGER_DIP,605.6580352783203,589.7182416915894,-0.11955247074365616
2,Left,RING_FINGER_TIP,655.2022552490234,594.5299100875854,-0.12265058606863022
2,Left,RING_FINGER_MCP,692.6804351806641,595.5446004867554,-0.12211138010025024
2,Left,PINKY_MCP,535.8822250366211,634.1782808303833,-0.09511104226112366
2,Left,PINKY_PIP,588.2019424438477,640.0930881500244,-0.11699874699115753
2,Left,PINKY_DIP,623.3684921264648,639.9598789215088,-0.11852231621742249
2,Left,PINKY_TIP,652.4201965332031,636.5449333190918,-0.11786548048257828
3,Right,WRIST,881.9819641113281,430.4268264770508,-2.7709583605428634e-07
3,Right,THUMB_CPC,840.8778381347656,383.3863306045532,-0.001357557950541377
3,Right,THUMB_MCP,804.4928741455078,347.2663950920105,-0.010814749635756016
3,Right,THUMB_IP,772.0534515380859,331.9554662704468,-0.020796222612261772
3,Right,THUMB_TIP,744.9679565429688,326.1479902267456,-0.03326502814888954
3,Right,INDEX_FINGER_MCP,835.4293823242188,310.161874294281,-0.03588263690471649
3,Right,INDEX_FINGER_PIP,769.2430114746094,285.7825255393982,-0.057018451392650604
3,Right,INDEX_FINGER_DIP,723.2965087890625,286.891393661499,-0.06920062750577927
3,Right,INDEX_FINGER_TIP,687.9423522949219,293.30843925476074,-0.07621270418167114
3,Right,MIDDLE_FINGER_MCP,853.4995269775391,338.8416838645935,-0.04508891701698303
3,Right,MIDDLE_FINGER_PIP,770.8360290527344,336.84706449508667,-0.06485354900360107
3,Right,MIDDLE_FINGER_DIP,720.3487396240234,346.00425481796265,-0.07198619097471237
3,Right,MIDDLE_FINGER_TIP,682.4355316162109,354.2251181602478,-0.07788550853729248
