Frame,Hand,Landmark,x,y,z
0,Right,WRIST,867.9230499267578,419.14326667785645,-2.333049451408442e-07
0,Right,THUMB_CPC,835.1924896240234,370.1534700393677,-0.01124405488371849
0,Right,THUMB_MCP,795.8011627197266,333.5810136795044,-0.025525875389575958
0,Right,THUMB_IP,758.5472869873047,317.1053194999695,-0.03723990544676781
0,Right,THUMB_TIP,729.2629241943359,312.3242926597595,-0.05194496735930443
0,Right,INDEX_FINGER_MCP,828.4361267089844,307.75917291641235,-0.058675020933151245
0,Right,INDEX_FINGER_PIP,767.0067596435547,282.08581924438477,-0.08239094167947769
0,Right,INDEX_FINGER_DIP,720.2082061767578,284.49650287628174,-0.09354431182146072
0,Right,INDEX_FINGER_TIP,684.2538452148438,293.98579359054565,-0.10001008212566376
0,Right,MIDDLE_FINGER_MCP,848.6399078369141,338.89522075653076,-0.06413590908050537
0,Right,MIDDLE_FINGER_PIP,760.2508544921875,337.7736496925354,-0.08696307241916656
0,Right,MIDDLE_FINGER_DIP,702.7970886230469,352.7128028869629,-0.09384284913539886
0,Right,MIDDLE_FINGER_TIP,664.6683502197266,366.65162086486816,-0.1000838428735733
0,Right,RING_FINGER_PIP,857.0607757568359,379.6081066131592,-0.06800922751426697
0,Right,RING_FINGER_DIP,769.8348999023438,385.57823181152344,-0.08945976942777634
0,Right,RING_FINGER_TIP,717.4529266357422,393.73987197875977,-0.09213641285896301
0,Right,RING_FINGER_MCP,686.3939666748047,401.3550281524658,-0.09389842301607132
0,Right,PINKY_MCP,856.8309020996094,420.92841625213623,-0.07151740044355392
0,Right,PINKY_PIP,788.2783508300781,422.9004192352295,-0.09155973792076111
0,Right,PINKY_DIP,746.1421203613281,424.1623878479004,-0.09417109936475754
0,Right,PINKY_TIP,719.2204284667969,425.3446626663208,-0.09468257427215576
1,Right,WRIST,866.9779205322266,425.52619457244873,-2.509040655240824e-07
1,Right,THUMB_CPC,831.14013671875,379.4167900085449,-0.005945956334471703
1,Right,THUMB_MCP,797.3335266113281,344.88120317459106,-0.019899524748325348
1,Right,THUMB_IP,765.6877899169922,330.29279708862305,-0.033303942531347275
1,Right,THUMB_TIP,736.6972351074219,326.166787147522,-0.04929959774017334
1,Right,INDEX_FINGER_MCP,833.6583709716797,307.63004064559937,-0.05026126652956009
1,Right,INDEX_FINGER_PIP,772.2702789306641,278.7411689758301,-0.07668644934892654
1,Right,INDEX_FINGER_DIP,725.5670928955078,280.2131223678589,-0.09124686568975449
1,Right,INDEX_FINGER_TIP,688.6624908447266,289.4407796859741,-0.09951558709144592
1,Right,MIDDLE_FINGER_MCP,854.2279052734375,336.3860893249512,-0.0590490847826004
1,Right,MIDDLE_FINGER_PIP,769.4657135009766,334.7367238998413,-0.08401773869991302
1,Right,MIDDLE_FINGER_DIP,716.3679504394531,348.01093339920044,-0.09138795733451843
1,Right,MIDDLE_FINGER_TIP,680.0630187988281,359.21533584594727,-0.09702254831790924
1,Right,RING_FINGER_PIP,862.4057769775391,376.67673110961914,-0.06674976646900177
1,Right,RING_FINGER_DIP,775.5374145507812,383.4366273880005,-0.08982670307159424
1,Right,RING_FINGER_TIP,724.2807769775391,392.569055557251,-0.09142547845840454
1,Right,RING_FINGER_MCP,690.2609252929688,400.4885244369507,-0.09138647466897964
1,Right,PINKY_MCP,860.8441162109375,417.7843952178955,-0.07381173223257065
1,Right,PINKY_PIP,793.5219573974609,419.86008167266846,-0.0933290347456932
1,Right,PINKY_DIP,752.4668121337891,420.8699655532837,-0.09474334120750427
1,Right,PINKY_TIP,723.5423278808594,421.37224674224854,-0.09387745708227158
